STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
NEW MEXICO,35,2019,November,Drought
NEW MEXICO,35,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
ALABAMA,1,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
GEORGIA,13,2019,November,Drought
TEXAS,48,2019,November,Drought
TEXAS,48,2019,November,Drought
OKLAHOMA,40,2019,December,Drought
TEXAS,48,2019,December,Drought
TEXAS,48,2019,December,Drought
OKLAHOMA,40,2019,December,Drought
OKLAHOMA,40,2019,November,Drought
OKLAHOMA,40,2019,November,Drought
LOUISIANA,22,2019,October,Drought
LOUISIANA,22,2019,October,Drought
LOUISIANA,22,2019,October,Drought
LOUISIANA,22,2019,October,Drought
ALABAMA,1,2019,October,Drought
ALABAMA,1,2019,October,Drought
ALABAMA,1,2019,October,Drought
ALABAMA,1,2019,October,Drought
NORTH CAROLINA,37,2019,October,Drought
NORTH CAROLINA,37,2019,October,Drought
NORTH CAROLINA,37,2019,October,Drought
NORTH CAROLINA,37,2019,October,Drought
TEXAS,48,2019,October,Drought
TEXAS,48,2019,October,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
TEXAS,48,2019,August,Drought
TEXAS,48,2019,August,Drought
TEXAS,48,2019,August,Drought
TEXAS,48,2019,August,Drought
TEXAS,48,2019,August,Drought
TEXAS,48,2019,August,Drought
TEXAS,48,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
OKLAHOMA,40,2019,August,Drought
